Order Number,Customer Number,Order Status,Total Price,Order Date,Order Priority,Clerk,Shipping Priority,Comment
6865,1395,P,3632.22,2021-05-16 02:31:47.167144480,3-MEDIUM,Clerk#000000051,5,Order processed smoothly 6865
6866,214,F,1595.55,2021-05-16 04:16:54.787652512,3-MEDIUM,Clerk#000000045,6,Order processed smoothly 6866
6867,387,F,1397.58,2021-05-16 06:02:02.408160544,4-LOW,Clerk#000000031,3,Order processed smoothly 6867
6868,503,O,3182.18,2021-05-16 07:47:10.028668576,2-HIGH,Clerk#000000009,2,Order processed smoothly 6868
6869,1086,F,3474.05,2021-05-16 09:32:17.649176616,3-MEDIUM,Clerk#000000028,0,Order processed smoothly 6869
6870,516,F,1219.92,2021-05-16 11:17:25.269684648,4-LOW,Clerk#000000075,2,Order processed smoothly 6870
6871,198,F,4055.56,2021-05-16 13:02:32.890192680,1-URGENT,Clerk#000000071,4,Order processed smoothly 6871
6872,847,P,4056.26,2021-05-16 14:47:40.510700712,4-LOW,Clerk#000000010,7,Order processed smoothly 6872
6873,1441,P,4088.3,2021-05-16 16:32:48.131208752,2-HIGH,Clerk#000000098,0,Order processed smoothly 6873
6874,781,P,1093.12,2021-05-16 18:17:55.751716784,4-LOW,Clerk#000000017,2,Order processed smoothly 6874
6875,945,F,2099.52,2021-05-16 20:03:03.372224816,2-HIGH,Clerk#000000031,9,Order processed smoothly 6875
6876,61,F,1207.54,2021-05-16 21:48:10.992732848,5-VERY LOW,Clerk#000000014,7,Order processed smoothly 6876
6877,521,F,2913.13,2021-05-16 23:33:18.613240888,5-VERY LOW,Clerk#000000090,6,Order processed smoothly 6877
6878,968,O,1202.4,2021-05-17 01:18:26.233748920,4-LOW,Clerk#000000088,7,Order processed smoothly 6878
6879,684,P,3054.7,2021-05-17 03:03:33.854256952,1-URGENT,Clerk#000000067,2,Order processed smoothly 6879
6880,895,P,4376.79,2021-05-17 04:48:41.474764984,2-HIGH,Clerk#000000028,5,Order processed smoothly 6880
6881,355,O,2053.68,2021-05-17 06:33:49.095273016,1-URGENT,Clerk#000000059,2,Order processed smoothly 6881
6882,206,P,2833.05,2021-05-17 08:18:56.715781056,3-MEDIUM,Clerk#000000037,5,Order processed smoothly 6882
6883,748,P,3206.55,2021-05-17 10:04:04.336289088,1-URGENT,Clerk#000000034,4,Order processed smoothly 6883
6884,806,F,1895.88,2021-05-17 11:49:11.956797120,1-URGENT,Clerk#000000053,3,Order processed smoothly 6884
6885,1136,F,2378.09,2021-05-17 13:34:19.577305152,2-HIGH,Clerk#000000096,3,Order processed smoothly 6885
6886,889,P,3909.53,2021-05-17 15:19:27.197813192,1-URGENT,Clerk#000000051,0,Order processed smoothly 6886
6887,489,O,1534.14,2021-05-17 17:04:34.818321224,3-MEDIUM,Clerk#000000017,0,Order processed smoothly 6887
6888,477,O,1831.14,2021-05-17 18:49:42.438829256,2-HIGH,Clerk#000000027,7,Order processed smoothly 6888
6889,111,O,1966.29,2021-05-17 20:34:50.059337288,3-MEDIUM,Clerk#000000002,5,Order processed smoothly 6889
6890,498,O,4007.38,2021-05-17 22:19:57.679845328,5-VERY LOW,Clerk#000000078,0,Order processed smoothly 6890
6891,34,F,3171.11,2021-05-18 00:05:05.300353360,3-MEDIUM,Clerk#000000063,5,Order processed smoothly 6891
6892,50,O,3159.53,2021-05-18 01:50:12.920861392,3-MEDIUM,Clerk#000000002,2,Order processed smoothly 6892
6893,866,P,2067.81,2021-05-18 03:35:20.541369424,5-VERY LOW,Clerk#000000087,8,Order processed smoothly 6893
6894,1027,O,1266.27,2021-05-18 05:20:28.161877456,5-VERY LOW,Clerk#000000061,5,Order processed smoothly 6894
6895,927,O,3310.5,2021-05-18 07:05:35.782385496,5-VERY LOW,Clerk#000000010,7,Order processed smoothly 6895
6896,133,O,4610.86,2021-05-18 08:50:43.402893528,1-URGENT,Clerk#000000053,6,Order processed smoothly 6896
6897,472,O,4073.32,2021-05-18 10:35:51.023401560,4-LOW,Clerk#000000019,0,Order processed smoothly 6897
6898,911,F,2098.91,2021-05-18 12:20:58.643909592,2-HIGH,Clerk#000000084,2,Order processed smoothly 6898
6899,165,F,3642.38,2021-05-18 14:06:06.264417632,4-LOW,Clerk#000000087,5,Order processed smoothly 6899
6900,230,F,3787.38,2021-05-18 15:51:13.884925664,4-LOW,Clerk#000000047,7,Order processed smoothly 6900
6901,1491,F,4959.22,2021-05-18 17:36:21.505433696,4-LOW,Clerk#000000053,6,Order processed smoothly 6901
6902,84,P,4963.5,2021-05-18 19:21:29.125941728,1-URGENT,Clerk#000000078,9,Order processed smoothly 6902
6903,383,P,4591.21,2021-05-18 21:06:36.746449768,1-URGENT,Clerk#000000038,8,Order processed smoothly 6903
6904,231,F,3868.9,2021-05-18 22:51:44.366957800,1-URGENT,Clerk#000000095,9,Order processed smoothly 6904
6905,491,F,1932.54,2021-05-19 00:36:51.987465832,1-URGENT,Clerk#000000014,7,Order processed smoothly 6905
6906,409,O,2039.33,2021-05-19 02:21:59.607973864,1-URGENT,Clerk#000000059,6,Order processed smoothly 6906
6907,1335,O,2169.23,2021-05-19 04:07:07.228481904,4-LOW,Clerk#000000068,3,Order processed smoothly 6907
6908,1154,F,4899.29,2021-05-19 05:52:14.848989936,3-MEDIUM,Clerk#000000079,6,Order processed smoothly 6908
6909,1127,F,3765.02,2021-05-19 07:37:22.469497968,4-LOW,Clerk#000000097,3,Order processed smoothly 6909
6910,959,O,1301.33,2021-05-19 09:22:30.090006000,2-HIGH,Clerk#000000053,3,Order processed smoothly 6910
6911,161,P,3198.88,2021-05-19 11:07:37.710514032,2-HIGH,Clerk#000000086,2,Order processed smoothly 6911
6912,806,F,2106.97,2021-05-19 12:52:45.331022072,5-VERY LOW,Clerk#000000076,6,Order processed smoothly 6912
6913,1354,P,4083.0,2021-05-19 14:37:52.951530104,1-URGENT,Clerk#000000064,3,Order processed smoothly 6913
6914,1030,P,4482.18,2021-05-19 16:23:00.572038136,3-MEDIUM,Clerk#000000070,7,Order processed smoothly 6914
6915,1415,O,2926.36,2021-05-19 18:08:08.192546168,3-MEDIUM,Clerk#000000026,4,Order processed smoothly 6915
6916,29,O,1424.42,2021-05-19 19:53:15.813054208,3-MEDIUM,Clerk#000000045,2,Order processed smoothly 6916
6917,804,F,4913.64,2021-05-19 21:38:23.433562240,4-LOW,Clerk#000000027,4,Order processed smoothly 6917
6918,293,O,2588.64,2021-05-19 23:23:31.054070272,1-URGENT,Clerk#000000006,2,Order processed smoothly 6918
6919,1470,P,1686.89,2021-05-20 01:08:38.674578304,3-MEDIUM,Clerk#000000040,2,Order processed smoothly 6919
6920,713,P,3330.04,2021-05-20 02:53:46.295086344,3-MEDIUM,Clerk#000000008,5,Order processed smoothly 6920
6921,1208,F,3080.67,2021-05-20 04:38:53.915594376,3-MEDIUM,Clerk#000000004,4,Order processed smoothly 6921
6922,1331,P,4395.79,2021-05-20 06:24:01.536102408,4-LOW,Clerk#000000074,6,Order processed smoothly 6922
6923,834,O,4923.89,2021-05-20 08:09:09.156610440,2-HIGH,Clerk#000000017,8,Order processed smoothly 6923
6924,1351,F,2819.62,2021-05-20 09:54:16.777118480,1-URGENT,Clerk#000000094,3,Order processed smoothly 6924
6925,336,O,1382.58,2021-05-20 11:39:24.397626512,2-HIGH,Clerk#000000023,8,Order processed smoothly 6925
6926,1472,P,1179.18,2021-05-20 13:24:32.018134544,5-VERY LOW,Clerk#000000011,5,Order processed smoothly 6926
6927,776,O,3131.2,2021-05-20 15:09:39.638642576,4-LOW,Clerk#000000088,5,Order processed smoothly 6927
6928,694,F,2481.91,2021-05-20 16:54:47.259150608,5-VERY LOW,Clerk#000000032,5,Order processed smoothly 6928
6929,10,O,2818.71,2021-05-20 18:39:54.879658648,1-URGENT,Clerk#000000045,7,Order processed smoothly 6929
6930,753,P,2385.22,2021-05-20 20:25:02.500166680,4-LOW,Clerk#000000007,0,Order processed smoothly 6930
6931,1259,F,2225.91,2021-05-20 22:10:10.120674712,4-LOW,Clerk#000000026,4,Order processed smoothly 6931
6932,593,P,1252.77,2021-05-20 23:55:17.741182744,5-VERY LOW,Clerk#000000061,0,Order processed smoothly 6932
6933,1388,O,4506.27,2021-05-21 01:40:25.361690784,5-VERY LOW,Clerk#000000001,6,Order processed smoothly 6933
6934,1292,F,2616.37,2021-05-21 03:25:32.982198816,2-HIGH,Clerk#000000010,0,Order processed smoothly 6934
6935,993,F,3691.79,2021-05-21 05:10:40.602706848,4-LOW,Clerk#000000061,6,Order processed smoothly 6935
6936,246,O,2109.92,2021-05-21 06:55:48.223214880,3-MEDIUM,Clerk#000000004,2,Order processed smoothly 6936
6937,1298,O,2826.07,2021-05-21 08:40:55.843722920,1-URGENT,Clerk#000000067,0,Order processed smoothly 6937
6938,1290,P,2061.65,2021-05-21 10:26:03.464230952,3-MEDIUM,Clerk#000000005,1,Order processed smoothly 6938
6939,530,P,1481.36,2021-05-21 12:11:11.084738984,1-URGENT,Clerk#000000036,9,Order processed smoothly 6939
6940,229,F,4967.2,2021-05-21 13:56:18.705247016,2-HIGH,Clerk#000000098,8,Order processed smoothly 6940
6941,284,F,4064.6,2021-05-21 15:41:26.325755048,2-HIGH,Clerk#000000090,4,Order processed smoothly 6941
6942,850,P,2970.39,2021-05-21 17:26:33.946263088,5-VERY LOW,Clerk#000000025,3,Order processed smoothly 6942
6943,554,O,4672.03,2021-05-21 19:11:41.566771120,2-HIGH,Clerk#000000026,9,Order processed smoothly 6943
6944,366,P,2275.57,2021-05-21 20:56:49.187279152,2-HIGH,Clerk#000000051,4,Order processed smoothly 6944
6945,1373,P,3556.19,2021-05-21 22:41:56.807787184,3-MEDIUM,Clerk#000000060,6,Order processed smoothly 6945
6946,727,O,4244.58,2021-05-22 00:27:04.428295224,1-URGENT,Clerk#000000015,8,Order processed smoothly 6946
6947,917,P,2026.13,2021-05-22 02:12:12.048803256,5-VERY LOW,Clerk#000000062,0,Order processed smoothly 6947
6948,1380,O,1364.28,2021-05-22 03:57:19.669311288,4-LOW,Clerk#000000084,5,Order processed smoothly 6948
6949,170,F,2115.72,2021-05-22 05:42:27.289819320,5-VERY LOW,Clerk#000000068,9,Order processed smoothly 6949
6950,402,O,2746.03,2021-05-22 07:27:34.910327360,3-MEDIUM,Clerk#000000061,4,Order processed smoothly 6950
6951,1004,P,4923.06,2021-05-22 09:12:42.530835392,3-MEDIUM,Clerk#000000029,7,Order processed smoothly 6951
6952,1290,O,4409.25,2021-05-22 10:57:50.151343424,2-HIGH,Clerk#000000003,9,Order processed smoothly 6952
6953,753,F,1578.86,2021-05-22 12:42:57.771851456,5-VERY LOW,Clerk#000000053,5,Order processed smoothly 6953
6954,1057,P,1642.0,2021-05-22 14:28:05.392359496,2-HIGH,Clerk#000000063,4,Order processed smoothly 6954
6955,416,P,4328.51,2021-05-22 16:13:13.012867528,3-MEDIUM,Clerk#000000092,8,Order processed smoothly 6955
6956,140,P,3069.81,2021-05-22 17:58:20.633375560,2-HIGH,Clerk#000000058,1,Order processed smoothly 6956
6957,544,P,2782.96,2021-05-22 19:43:28.253883592,5-VERY LOW,Clerk#000000070,1,Order processed smoothly 6957
6958,1424,P,4896.23,2021-05-22 21:28:35.874391624,1-URGENT,Clerk#000000096,2,Order processed smoothly 6958
6959,953,O,1442.5,2021-05-22 23:13:43.494899664,3-MEDIUM,Clerk#000000058,9,Order processed smoothly 6959
6960,340,F,4279.52,2021-05-23 00:58:51.115407696,4-LOW,Clerk#000000030,6,Order processed smoothly 6960
6961,794,O,2282.61,2021-05-23 02:43:58.735915728,2-HIGH,Clerk#000000093,4,Order processed smoothly 6961
6962,172,P,2433.58,2021-05-23 04:29:06.356423760,3-MEDIUM,Clerk#000000022,3,Order processed smoothly 6962
6963,859,O,4802.1,2021-05-23 06:14:13.976931800,4-LOW,Clerk#000000078,6,Order processed smoothly 6963
6964,1345,P,4797.73,2021-05-23 07:59:21.597439832,3-MEDIUM,Clerk#000000059,1,Order processed smoothly 6964
6965,338,F,3466.31,2021-05-23 09:44:29.217947864,2-HIGH,Clerk#000000079,9,Order processed smoothly 6965
6966,129,O,4077.31,2021-05-23 11:29:36.838455896,3-MEDIUM,Clerk#000000075,0,Order processed smoothly 6966
6967,490,F,4514.81,2021-05-23 13:14:44.458963936,3-MEDIUM,Clerk#000000036,6,Order processed smoothly 6967
6968,1146,O,1942.17,2021-05-23 14:59:52.079471968,1-URGENT,Clerk#000000005,4,Order processed smoothly 6968
6969,1408,P,1060.44,2021-05-23 16:44:59.699980000,5-VERY LOW,Clerk#000000069,1,Order processed smoothly 6969
6970,1143,P,1415.84,2021-05-23 18:30:07.320488032,2-HIGH,Clerk#000000032,2,Order processed smoothly 6970
6971,170,O,3862.07,2021-05-23 20:15:14.940996064,2-HIGH,Clerk#000000094,8,Order processed smoothly 6971
6972,172,O,1981.64,2021-05-23 22:00:22.561504104,1-URGENT,Clerk#000000088,3,Order processed smoothly 6972
6973,841,F,2124.11,2021-05-23 23:45:30.182012136,4-LOW,Clerk#000000013,9,Order processed smoothly 6973
6974,229,F,2522.09,2021-05-24 01:30:37.802520168,2-HIGH,Clerk#000000088,2,Order processed smoothly 6974
6975,1260,P,1493.41,2021-05-24 03:15:45.423028200,3-MEDIUM,Clerk#000000055,1,Order processed smoothly 6975
6976,972,F,3733.45,2021-05-24 05:00:53.043536240,3-MEDIUM,Clerk#000000057,9,Order processed smoothly 6976
6977,686,F,3913.07,2021-05-24 06:46:00.664044272,4-LOW,Clerk#000000070,1,Order processed smoothly 6977
6978,790,P,1515.12,2021-05-24 08:31:08.284552304,4-LOW,Clerk#000000072,2,Order processed smoothly 6978
6979,141,P,2905.0,2021-05-24 10:16:15.905060336,3-MEDIUM,Clerk#000000066,1,Order processed smoothly 6979
6980,1155,O,1670.43,2021-05-24 12:01:23.525568376,1-URGENT,Clerk#000000014,5,Order processed smoothly 6980
6981,1016,F,3522.72,2021-05-24 13:46:31.146076408,1-URGENT,Clerk#000000009,1,Order processed smoothly 6981
6982,1283,O,3705.47,2021-05-24 15:31:38.766584440,4-LOW,Clerk#000000081,8,Order processed smoothly 6982
6983,901,F,2450.0,2021-05-24 17:16:46.387092472,4-LOW,Clerk#000000052,0,Order processed smoothly 6983
6984,202,P,4080.09,2021-05-24 19:01:54.007600512,5-VERY LOW,Clerk#000000065,7,Order processed smoothly 6984
6985,109,P,2657.58,2021-05-24 20:47:01.628108544,2-HIGH,Clerk#000000041,3,Order processed smoothly 6985
6986,1069,P,1261.92,2021-05-24 22:32:09.248616576,3-MEDIUM,Clerk#000000092,5,Order processed smoothly 6986
6987,1237,F,3240.06,2021-05-25 00:17:16.869124608,1-URGENT,Clerk#000000018,7,Order processed smoothly 6987
6988,1085,P,4868.78,2021-05-25 02:02:24.489632640,1-URGENT,Clerk#000000064,5,Order processed smoothly 6988
6989,1238,P,4411.08,2021-05-25 03:47:32.110140680,1-URGENT,Clerk#000000036,3,Order processed smoothly 6989
6990,1113,O,2815.46,2021-05-25 05:32:39.730648712,2-HIGH,Clerk#000000076,8,Order processed smoothly 6990
6991,1073,O,1848.57,2021-05-25 07:17:47.351156744,4-LOW,Clerk#000000081,4,Order processed smoothly 6991
6992,929,F,1640.63,2021-05-25 09:02:54.971664776,3-MEDIUM,Clerk#000000062,5,Order processed smoothly 6992
6993,229,P,1302.36,2021-05-25 10:48:02.592172816,2-HIGH,Clerk#000000062,8,Order processed smoothly 6993
6994,423,F,3231.74,2021-05-25 12:33:10.212680848,4-LOW,Clerk#000000030,5,Order processed smoothly 6994
6995,149,F,4713.46,2021-05-25 14:18:17.833188880,2-HIGH,Clerk#000000067,1,Order processed smoothly 6995
6996,1257,O,1031.57,2021-05-25 16:03:25.453696912,1-URGENT,Clerk#000000044,4,Order processed smoothly 6996
6997,276,O,4448.24,2021-05-25 17:48:33.074204952,1-URGENT,Clerk#000000083,7,Order processed smoothly 6997
6998,1039,O,2014.22,2021-05-25 19:33:40.694712984,3-MEDIUM,Clerk#000000043,2,Order processed smoothly 6998
6999,1218,F,3404.18,2021-05-25 21:18:48.315221016,2-HIGH,Clerk#000000033,0,Order processed smoothly 6999
7000,1023,P,2616.69,2021-05-25 23:03:55.935729048,2-HIGH,Clerk#000000029,2,Order processed smoothly 7000
7001,411,O,2320.83,2021-05-26 00:49:03.556237080,1-URGENT,Clerk#000000046,8,Order processed smoothly 7001
7002,778,O,3140.08,2021-05-26 02:34:11.176745120,3-MEDIUM,Clerk#000000046,7,Order processed smoothly 7002
7003,749,O,2380.71,2021-05-26 04:19:18.797253152,4-LOW,Clerk#000000056,2,Order processed smoothly 7003
7004,1001,P,1150.84,2021-05-26 06:04:26.417761184,3-MEDIUM,Clerk#000000084,0,Order processed smoothly 7004
7005,872,F,1402.26,2021-05-26 07:49:34.038269216,4-LOW,Clerk#000000073,1,Order processed smoothly 7005
7006,717,F,3003.74,2021-05-26 09:34:41.658777256,1-URGENT,Clerk#000000057,5,Order processed smoothly 7006
7007,1397,P,1079.58,2021-05-26 11:19:49.279285288,4-LOW,Clerk#000000017,7,Order processed smoothly 7007
7008,1209,F,2013.18,2021-05-26 13:04:56.899793320,1-URGENT,Clerk#000000069,3,Order processed smoothly 7008
7009,797,P,1274.76,2021-05-26 14:50:04.520301352,3-MEDIUM,Clerk#000000041,8,Order processed smoothly 7009
7010,941,O,3624.35,2021-05-26 16:35:12.140809392,4-LOW,Clerk#000000088,1,Order processed smoothly 7010
7011,1157,P,1446.52,2021-05-26 18:20:19.761317424,3-MEDIUM,Clerk#000000025,8,Order processed smoothly 7011
7012,858,F,3806.62,2021-05-26 20:05:27.381825456,4-LOW,Clerk#000000080,4,Order processed smoothly 7012
7013,801,O,1018.45,2021-05-26 21:50:35.002333488,1-URGENT,Clerk#000000084,0,Order processed smoothly 7013
7014,1217,O,2182.56,2021-05-26 23:35:42.622841528,1-URGENT,Clerk#000000072,5,Order processed smoothly 7014
7015,360,O,3613.15,2021-05-27 01:20:50.243349560,4-LOW,Clerk#000000025,9,Order processed smoothly 7015
7016,1411,O,1250.46,2021-05-27 03:05:57.863857592,5-VERY LOW,Clerk#000000027,0,Order processed smoothly 7016
7017,876,P,3575.42,2021-05-27 04:51:05.484365624,3-MEDIUM,Clerk#000000075,3,Order processed smoothly 7017
7018,1074,F,2323.48,2021-05-27 06:36:13.104873656,5-VERY LOW,Clerk#000000049,1,Order processed smoothly 7018
7019,117,F,2248.82,2021-05-27 08:21:20.725381696,1-URGENT,Clerk#000000020,4,Order processed smoothly 7019
7020,163,O,1693.81,2021-05-27 10:06:28.345889728,1-URGENT,Clerk#000000086,8,Order processed smoothly 7020
7021,944,P,3194.12,2021-05-27 11:51:35.966397760,3-MEDIUM,Clerk#000000027,4,Order processed smoothly 7021
7022,1383,F,1106.21,2021-05-27 13:36:43.586905792,5-VERY LOW,Clerk#000000064,2,Order processed smoothly 7022
7023,933,P,4598.41,2021-05-27 15:21:51.207413832,3-MEDIUM,Clerk#000000042,1,Order processed smoothly 7023
7024,1425,P,2546.3,2021-05-27 17:06:58.827921864,4-LOW,Clerk#000000094,3,Order processed smoothly 7024
7025,1150,P,4874.7,2021-05-27 18:52:06.448429896,3-MEDIUM,Clerk#000000054,1,Order processed smoothly 7025
7026,1073,F,1406.7,2021-05-27 20:37:14.068937928,3-MEDIUM,Clerk#000000096,6,Order processed smoothly 7026
7027,1129,P,4162.83,2021-05-27 22:22:21.689445968,2-HIGH,Clerk#000000018,5,Order processed smoothly 7027
7028,1176,P,4257.03,2021-05-28 00:07:29.309954000,3-MEDIUM,Clerk#000000023,0,Order processed smoothly 7028
7029,707,F,1115.16,2021-05-28 01:52:36.930462032,4-LOW,Clerk#000000080,1,Order processed smoothly 7029
7030,862,P,2589.79,2021-05-28 03:37:44.550970064,5-VERY LOW,Clerk#000000014,3,Order processed smoothly 7030
7031,211,P,1384.67,2021-05-28 05:22:52.171478104,5-VERY LOW,Clerk#000000012,2,Order processed smoothly 7031
7032,872,O,3521.11,2021-05-28 07:07:59.791986136,5-VERY LOW,Clerk#000000010,1,Order processed smoothly 7032
7033,226,O,2664.67,2021-05-28 08:53:07.412494168,2-HIGH,Clerk#000000012,6,Order processed smoothly 7033
7034,1047,F,4613.91,2021-05-28 10:38:15.033002200,2-HIGH,Clerk#000000035,8,Order processed smoothly 7034
7035,251,P,1456.54,2021-05-28 12:23:22.653510232,5-VERY LOW,Clerk#000000010,1,Order processed smoothly 7035
7036,67,O,4523.75,2021-05-28 14:08:30.274018272,4-LOW,Clerk#000000082,3,Order processed smoothly 7036
7037,795,P,3202.56,2021-05-28 15:53:37.894526304,1-URGENT,Clerk#000000028,0,Order processed smoothly 7037
7038,598,P,1583.97,2021-05-28 17:38:45.515034336,2-HIGH,Clerk#000000056,8,Order processed smoothly 7038
7039,874,P,1060.75,2021-05-28 19:23:53.135542368,4-LOW,Clerk#000000074,7,Order processed smoothly 7039
7040,1177,F,1936.16,2021-05-28 21:09:00.756050408,2-HIGH,Clerk#000000061,3,Order processed smoothly 7040
7041,318,O,2107.57,2021-05-28 22:54:08.376558440,3-MEDIUM,Clerk#000000059,2,Order processed smoothly 7041
7042,771,F,2342.59,2021-05-29 00:39:15.997066472,4-LOW,Clerk#000000077,8,Order processed smoothly 7042
7043,661,O,4809.14,2021-05-29 02:24:23.617574504,3-MEDIUM,Clerk#000000068,9,Order processed smoothly 7043
7044,473,F,2267.38,2021-05-29 04:09:31.238082544,4-LOW,Clerk#000000008,5,Order processed smoothly 7044
7045,782,F,4918.98,2021-05-29 05:54:38.858590576,2-HIGH,Clerk#000000024,4,Order processed smoothly 7045
7046,425,O,2377.95,2021-05-29 07:39:46.479098608,2-HIGH,Clerk#000000004,7,Order processed smoothly 7046
7047,1254,P,4228.19,2021-05-29 09:24:54.099606640,1-URGENT,Clerk#000000079,8,Order processed smoothly 7047
7048,735,F,4957.28,2021-05-29 11:10:01.720114672,2-HIGH,Clerk#000000043,2,Order processed smoothly 7048
7049,724,F,4980.73,2021-05-29 12:55:09.340622712,4-LOW,Clerk#000000095,6,Order processed smoothly 7049
7050,404,F,3596.29,2021-05-29 14:40:16.961130744,4-LOW,Clerk#000000087,2,Order processed smoothly 7050
7051,1335,P,2952.97,2021-05-29 16:25:24.581638776,3-MEDIUM,Clerk#000000041,4,Order processed smoothly 7051
7052,704,F,4305.15,2021-05-29 18:10:32.202146808,4-LOW,Clerk#000000058,1,Order processed smoothly 7052
7053,540,P,4510.16,2021-05-29 19:55:39.822654848,5-VERY LOW,Clerk#000000078,9,Order processed smoothly 7053
7054,1059,F,2613.64,2021-05-29 21:40:47.443162880,2-HIGH,Clerk#000000048,9,Order processed smoothly 7054
7055,162,O,2913.31,2021-05-29 23:25:55.063670912,5-VERY LOW,Clerk#000000069,3,Order processed smoothly 7055
7056,653,O,1308.66,2021-05-30 01:11:02.684178944,4-LOW,Clerk#000000038,1,Order processed smoothly 7056
7057,219,F,1927.82,2021-05-30 02:56:10.304686984,1-URGENT,Clerk#000000058,5,Order processed smoothly 7057
7058,376,F,2359.51,2021-05-30 04:41:17.925195016,1-URGENT,Clerk#000000054,7,Order processed smoothly 7058
7059,248,P,2126.97,2021-05-30 06:26:25.545703048,2-HIGH,Clerk#000000076,4,Order processed smoothly 7059
